Payment Amount,Budget Period,Agency,Payee
19335.21,2020,Department of Human Services,RURAL ENTERPRISES FOR
3330554.62,2020,Department of Human Services,RURAL LIVING ENVIRONMENTS INC
822.08,2020,Department of Human Services,RURAL PHYSICIANS GROUP PANNU PLLC
2128.9,2020,Department of Human Services,RUSHFORD CHIROPRACTIC CLINIC
5081.75,2020,Department of Human Services,RUSHFORD CITY OF             A
127.87,2020,Department of Human Services,RUSHFORD CITY OF             T
183429.89,2020,Department of Human Services,RUSHFORD LTC STORE #30
12052.33,2020,Department of Human Services,RUSSELL EYECARE & ASSOCIATES
562045,2020,Department of Human Services,RUSSELL HERDER INC
20532.35,2020,Department of Human Services,RWF ENTERPRISES INC
66.46,2020,Department of Human Services,RX CO THE
684861.42,2020,Department of Human Services,RX TEAM HOME HEALTH CARE LLC
3822.5,2020,Department of Human Services,RYAN JAMES G
163027.51,2020,Department of Human Services,S & B COMFORT HOME HEALTH CARE
40798.98,2020,Department of Human Services,S & S REHAB PRODUCTS PLUS INC
85588.01,2020,Department of Human Services,S J HOMES LLC
259325.02,2020,Department of Human Services,S&B HOME HEALTH CARE
1175894.6,2020,Department of Human Services,SAAM HEALTH CARE LLC
14950,2020,Department of Human Services,SABA PROPERTIES LLC
593860.8,2020,Department of Human Services,SABAINAH HEALTHCARE
51325,2020,Department of Human Services,SABATHANI COMMUNNITY CENTER
2758023.23,2020,Department of Human Services,SACRED HEART CARE CENTER INC
36743.43,2020,Department of Human Services,SADDLEBACK LEATHER COMPANY LLC
242685.9,2020,Department of Human Services,SAFARI SERVICES LLC
37461.36,2020,Department of Human Services,SAFE & COMPASSIONATE HOME CARE SERVICE
195109.31,2020,Department of Human Services,SAFE CHOICE HOME HEALTH CARE INC
498999.71,2020,Department of Human Services,SAFE HARBOR HOMES INC
113969.67,2020,Department of Human Services,SAFE HARBOR RESIDENTIAL CARE HOME LLC
429946.2,2020,Department of Human Services,SAFE HARBOUR
18580.62,2020,Department of Human Services,SAFE PHONE INC
34998.92,2020,Department of Human Services,SAFE RIDE TWIN CITIES LLC
4714710.14,2020,Department of Human Services,SAFE TRANSITIONS INC
312059.46,2020,Department of Human Services,SAFETY CARE INC
263002.62,2020,Department of Human Services,SAFETY CENTER INC
1486.63,2020,Department of Human Services,SAFETY KLEEN SERVICES CORP
874.43,2020,Department of Human Services,SAFETY KLEEN SYSTEMS INC
5000,2020,Department of Human Services,SAGEPRESENCE
3198340.84,2020,Department of Human Services,SAHAL HOME CARE INC
27796.53,2020,Department of Human Services,SAILOR PLASTIC
5553.94,2020,Department of Human Services,SAILORSALLEN LAW
221.44,2020,Department of Human Services,SAINT ANTHONY MEDICAL CENTER
5011826.98,2020,Department of Human Services,SAINT ELIZABETHS MEDICAL CENTER
8401.74,2020,Department of Human Services,SAKINAH HOMES LLC
517472.79,2020,Department of Human Services,SALAMA ADULT CARE INC
459744.69,2020,Department of Human Services,SALAMA HEALTH HOME CARE LLC
192727.43,2020,Department of Human Services,SALAMS CARE RESIDENTIAL LLC
300,2020,Department of Human Services,SALINAS NORBERTO
3084.51,2020,Department of Human Services,SALTER MARY S MD PSC
8428.79,2020,Department of Human Services,SALVATION ARMY BRAINERD
35998.29,2020,Department of Human Services,SALVATION ARMY DULUTH
45030,2020,Department of Human Services,SALVATION ARMY MANKATO
109898.99,2020,Department of Human Services,SALVATION ARMY MAPLEWOOD
366993.75,2020,Department of Human Services,SALVATION ARMY MPLS
18631,2020,Department of Human Services,SALVATION ARMY NORTHER DIVISIONAL
222137.36,2020,Department of Human Services,SALVATION ARMY ROCHESTER
2550,2020,Department of Human Services,SALVATION ARMY ROSEVILLE
100000,2020,Department of Human Services,SALVATION ARMY ST CLOUD
48000,2020,Department of Human Services,SALVATION ARMY ST PAUL
131931.71,2020,Department of Human Services,SALVATION ARMY WILLMAR
708.33,2020,Department of Human Services,SAMA HEALTHCARE
306576.51,2020,Department of Human Services,SAMAFALA HOME HEALTHCARE
5903836.83,2020,Department of Human Services,SAMAH HOME HEALTH CARE LLC
5459496.55,2020,Department of Human Services,SAMARITAN BETHANY HOME ON 8TH
79570,2020,Department of Human Services,SAMITI TECHNOLOGY INC
200,2020,Department of Human Services,SAMMUELSON SAUDADE
617.41,2020,Department of Human Services,SAMPSON CHIROPRACTIC CENTER
713984.7,2020,Department of Human Services,SAMS CLUB PHARMACY
58322.82,2020,Department of Human Services,SAMS CLUB STORES MOORHEAD
150,2020,Department of Human Services,SAMUELSON DON
16830.17,2020,Department of Human Services,SANCO EQUIPMENT LLC
28927.5,2020,Department of Human Services,SANCO GOOCH MELANIE
37354.41,2020,Department of Human Services,SANCTUARY AT BROOKLYN CTR
1299982.63,2020,Department of Human Services,SANCTUARY HEALTHCARE SERVICES
18005.72,2020,Department of Human Services,SANDER BROOKE
881.7,2020,Department of Human Services,SANDERS ANDREA
1040.12,2020,Department of Human Services,SANDERSON EYE PLLC
3535.84,2020,Department of Human Services,SANDFORD LINDA T
14603.84,2020,Department of Human Services,SANDSTONE DENTAL OFFICE LTD
2730687.43,2020,Department of Human Services,SANDSTONE HEALTH CARE CTR
187948.52,2020,Department of Human Services,SANFORD ALEXANDRIA CLINIC
1804419.72,2020,Department of Human Services,SANFORD BAGLEY MEDICAL CENTER
13577177.17,2020,Department of Human Services,SANFORD BEMIDJI
5040.5,2020,Department of Human Services,SANFORD BEMIDJI 1705 ANNE ST CLINIC
494715.13,2020,Department of Human Services,SANFORD BEMIDJI MED CENTER
5533.15,2020,Department of Human Services,SANFORD BROADWAY CLINIC
4201401.96,2020,Department of Human Services,SANFORD CANBY MEDICAL CENTER
6844.15,2020,Department of Human Services,SANFORD CLINIC               B
55338.78,2020,Department of Human Services,SANFORD CLINIC               C
194.77,2020,Department of Human Services,SANFORD CLINIC               F
64.34,2020,Department of Human Services,SANFORD CLINIC               I
23.95,2020,Department of Human Services,SANFORD CLINIC               M
15053.29,2020,Department of Human Services,SANFORD CLINIC               N
10614.98,2020,Department of Human Services,SANFORD CLINIC               P
10500.55,2020,Department of Human Services,SANFORD CLINIC               S
1446.88,2020,Department of Human Services,SANFORD CLINIC               V
59.71,2020,Department of Human Services,SANFORD CLINIC ESTELLINE
35266.26,2020,Department of Human Services,SANFORD CLINIC FINLEY
6025.87,2020,Department of Human Services,SANFORD CLINIC MINNEOTA
2608.29,2020,Department of Human Services,SANFORD CLINIC ONCOLOGY CANCER CENTER
459.34,2020,Department of Human Services,SANFORD CLINIC PLASTIC &
36752.75,2020,Department of Human Services,SANFORD CLINIC RADIOLOGY
102.89,2020,Department of Human Services,SANFORD CLINIC ROCK RAPIDS
308290.48,2020,Department of Human Services,SANFORD CLINIC WALNUT GROVE
1646.25,2020,Department of Human Services,SANFORD CLINIC WATERTOWN
161686.65,2020,Department of Human Services,SANFORD CLINIC WINDOM
200867.23,2020,Department of Human Services,SANFORD CLINIC WORTHINGTON
642568.94,2020,Department of Human Services,SANFORD FARGO CLINIC
37112.88,2020,Department of Human Services,SANFORD HALSTAD CLINIC
237.38,2020,Department of Human Services,SANFORD HEALTH
5288.38,2020,Department of Human Services,SANFORD HEALTH               A
6.4,2020,Department of Human Services,SANFORD HEALTH               C
2162555.11,2020,Department of Human Services,SANFORD HEALTH               M
707,2020,Department of Human Services,SANFORD HEALTH               S
818.6,2020,Department of Human Services,SANFORD HEALTH BISMARCK CLINIC
2803162.74,2020,Department of Human Services,SANFORD HEALTH DOWNTOWN CAMPUS
4297.06,2020,Department of Human Services,SANFORD HEALTH KELLIHER CLINIC
216801.08,2020,Department of Human Services,SANFORD HEALTH MAHNOMEN CLINIC
13447.4,2020,Department of Human Services,SANFORD HEALTH NETWORK
269,2020,Department of Human Services,SANFORD HEALTH OCCUPATIONAL MEDICINE
167690.96,2020,Department of Human Services,SANFORD HEALTH PELICAN RAPIDS CLINIC
13548.34,2020,Department of Human Services,SANFORD HEALTH THIEF RIVER FALLS EYE CTR
36146.28,2020,Department of Human Services,SANFORD HEALTH TWIN VALLEY CLINIC
18092.91,2020,Department of Human Services,SANFORD HEALTH ULEN CLINIC
675613.75,2020,Department of Human Services,SANFORD HEALTHCARE ACCESSORIES
47157.04,2020,Department of Human Services,SANFORD HILLSBORO CLINIC
160.88,2020,Department of Human Services,SANFORD HOME MED EQUIP INC   B
33612.01,2020,Department of Human Services,SANFORD HOME MED EQUIP INC   C
100072.85,2020,Department of Human Services,SANFORD HOME MED EQUIP INC   L
105794.08,2020,Department of Human Services,SANFORD HOME MED EQUIP INC   S
149382.75,2020,Department of Human Services,SANFORD HOME MED EQUIP INC   W
2006.76,2020,Department of Human Services,SANFORD HOSPITAL CANTON INWOOD
205817.53,2020,Department of Human Services,SANFORD JACKSON MEDICAL CENTER
29555.03,2020,Department of Human Services,SANFORD LABORATORIES
428455.48,2020,Department of Human Services,SANFORD LUVERNE MED CENTER
3980.03,2020,Department of Human Services,SANFORD MAYVILLE
6863.34,2020,Department of Human Services,SANFORD MEDICAL CENTER HILLSBORO
119550.71,2020,Department of Human Services,SANFORD MEDICAL CENTER THIEF RIVER FALLS
106.15,2020,Department of Human Services,SANFORD MID DAKOTA HOSPITAL
5388.1,2020,Department of Human Services,SANFORD PHARM SOUTH UNIV
233967.84,2020,Department of Human Services,SANFORD PHARMACY 1611 ANNE ST
70299.7,2020,Department of Human Services,SANFORD PHARMACY 1705 ANNE ST
176452.5,2020,Department of Human Services,SANFORD PHARMACY BEMIDJI
67428.72,2020,Department of Human Services,SANFORD PHARMACY DETROIT LAKES
81206.75,2020,Department of Human Services,SANFORD PHARMACY MOORHEAD
1260670.17,2020,Department of Human Services,SANFORD REGIONAL HOSPITAL
77584.87,2020,Department of Human Services,SANFORD REGIONAL HOSPITAL    E
36.8,2020,Department of Human Services,SANFORD RETAIL PHARMACY
939.75,2020,Department of Human Services,SANFORD SHELDON HOSPITAL
79741.82,2020,Department of Human Services,SANFORD THIEF RIVER FALLS
119400.09,2020,Department of Human Services,SANFORD TRACY MED CLINIC
78304.63,2020,Department of Human Services,SANFORD USD MEDICAL CENTER   E
6246.45,2020,Department of Human Services,SANFORD VERMILLION HOSPITAL
10516.44,2020,Department of Human Services,SANFORD VISITING NURSES
33766.14,2020,Department of Human Services,SANFORD WALKER
450210.94,2020,Department of Human Services,SANFORD WESTBROOK MED CENTER
308810.26,2020,Department of Human Services,SANFORD WHEATON MEDICAL
3433.34,2020,Department of Human Services,SANKEY CLAYTON LICSW LLC
1193.22,2020,Department of Human Services,SAPPHIRE COUNSELING & THERAPEUTIC SRVS
32343.06,2020,Department of Human Services,SARAZIN STREET FLATS
644673.39,2020,Department of Human Services,SAS INSTITUTE INC            C
208818.15,2020,Department of Human Services,SATELLITE TRACKING OF PEOPLE LLC
2384784.6,2020,Department of Human Services,SAUER MEMORIAL HOME
26577.22,2020,Department of Human Services,SAUK CENTRE CITY OF          T
2869.78,2020,Department of Human Services,SAUK CENTRE EYE CLINIC
1673.97,2020,Department of Human Services,SAUK RAPIDS CITY OF          F
407.92,2020,Department of Human Services,SAUL ELLEN & ASSOC
2784.57,2020,Department of Human Services,SAUNDERS THERAPY CENTERS
144.69,2020,Department of Human Services,SAVILLE HOLLEE
512.08,2020,Department of Human Services,SAWATDEE
19.06,2020,Department of Human Services,SAWTOOTH CHIROPRACTIC
403593.39,2020,Department of Human Services,SAWTOOTH MT CLINIC INC
5000,2020,Department of Human Services,SAWYER ROBERT Q
77040,2020,Department of Human Services,SAWYER SOLUTIONS LLC
21051.67,2020,Department of Human Services,SAYCHEESE HOME HEALTHCARE LLC
2596.58,2020,Department of Human Services,SCAN AIR FILTER INC
267209.78,2020,Department of Human Services,SCANDIA SENIOR CARE LLC
664.83,2020,Department of Human Services,SCANSTAT TECHNOLOGIES
3184360.31,2020,Department of Human Services,SCENIC RIVERS HEALTH SERVICES
17.08,2020,Department of Human Services,SCHAEFER MAKAYLA
4359.46,2020,Department of Human Services,SCHAEFER STEPHANIE
5267.1,2020,Department of Human Services,SCHAMBER EYE CARE PA
9.05,2020,Department of Human Services,SCHAUFEL TANYA
10750,2020,Department of Human Services,SCHECHTER DOKKEN KANTER
2561,2020,Department of Human Services,SCHEELE KENITH JAMES
1010.8,2020,Department of Human Services,SCHIFSKY MARY JO
12730.39,2020,Department of Human Services,SCHILLING SUPPLY CO
25697.1,2020,Department of Human Services,SCHLAGEL ANDREW & ANGELA
776.73,2020,Department of Human Services,SCHMIDT CHIROPRACTIC CLINIC PA
6475.49,2020,Department of Human Services,SCHMIDT COUNSELING SERVICES
5014.9,2020,Department of Human Services,SCHMIDT DEBRA
4304.45,2020,Department of Human Services,SCHMIDT GREGORY J
6346.82,2020,Department of Human Services,SCHMIDT SHANNON
6037.08,2020,Department of Human Services,SCHNEIDER JAMES F
878.1,2020,Department of Human Services,SCHOMMER PATRICIA A
4114.04,2020,Department of Human Services,SCHOOL OUTFITTERS
38531.87,2020,Department of Human Services,SCHOOL SISTERS OF NOTRE DAME
4374.5,2020,Department of Human Services,SCHOTZKO MARY JANE
229187.57,2020,Department of Human Services,SCHRAUT TONYA
2106,2020,Department of Human Services,SCHROEDER ALEXIS
2265.53,2020,Department of Human Services,SCHROEDER FAMILY DENTISTRY
169491.45,2020,Department of Human Services,SCHU TRAN LLC
1073.97,2020,Department of Human Services,SCHUMACHER BROCKMAN
731.24,2020,Department of Human Services,SCHUMACHER CHIROPRACTIC CLINIC
63671.47,2020,Department of Human Services,SCHUR JEANNE M
48,2020,Department of Human Services,SCHWARZKOPF CAROL J PHD
25206.73,2020,Department of Human Services,SCHWEGMANS CLEANERS
9402.98,2020,Department of Human Services,SCHWEITZER JASON
1209,2020,Department of Human Services,SCHWERR AINSLEY LAUREL
1209,2020,Department of Human Services,SCHWERR RYAN PATRICK
9379,2020,Department of Human Services,SCHWICKERTS TECTA AMERICA LLC
6495.95,2020,Department of Human Services,SCHWIETERS BRYAN
10673,2020,Department of Human Services,SCIENCE MUSEUM OF MINN       C
188,2020,Department of Human Services,SCIENTIFIC SALES INC
24004.59,2020,Department of Human Services,SCOFIELD DRUG & GIFT INC
1421.02,2020,Department of Human Services,SCOTT A FISCHER PHD LP PLLC
1621124.65,2020,Department of Human Services,SCOTT CARVER DAKOTA CAP AGENCY
18006030.26,2020,Department of Human Services,SCOTT COUNTY TREASURER
4682.09,2020,Department of Human Services,SCOTTS LAWN SERVICE & SNOW REMOVAL LLC
440,2020,Department of Human Services,SCOTTS TREE SERVICE
503861,2020,Department of Human Services,SDK TECHNICAL SERVICES
507,2020,Department of Human Services,SEACREST MAVERICK S
11599.16,2020,Department of Human Services,SEAL DWYER COUNSELING LLC
3916817.41,2020,Department of Human Services,SEASONS ADULT FOSTER CARE
969081.91,2020,Department of Human Services,SEASONS HEALTHCARE OF TRIMONT INC
1554940.3,2020,Department of Human Services,SEASONS HOSPICE
78328,2020,Department of Human Services,SEBANDY PCA SERVICES LLC
1803120.05,2020,Department of Human Services,SECOND HARVEST HEARTLAND
113985.76,2020,Department of Human Services,SECOND HARVEST NORTH CENTRAL
129799.24,2020,Department of Human Services,SECOND HARVEST NORTHLAND
203868.98,2020,Department of Human Services,SECOND HORIZON LIVING LLC
120,2020,Department of Human Services,SECRETARY OF STATE
1674,2020,Department of Human Services,SECUR-SERV INC
874947.15,2020,Department of Human Services,SECURE BASE COUNSELING CENTER LLC
388.4,2020,Department of Human Services,SECURITY & FIRE PARTNERS INC
30,2020,Department of Human Services,SECURITY BANK & TRUST CO
75,2020,Department of Human Services,SECURITY BANK USA
